percentAll,count,totalCount,percentReactive,cytCombo,id,group,stim,concGroup,cell
1,4,402,3.435897436,TNFa-IL6+IL12-IFNa-,a2015,adult,PAM,4,pDC
3.23,13,402,11.09794872,TNFa-IL6-IL12+IFNa+,a2015,adult,PAM,4,pDC
21.89,88,402,75.21179487,TNFa-IL6-IL12+IFNa-,a2015,adult,PAM,4,pDC
1.24,5,402,4.260512821,TNFa-IL6-IL12-IFNa+,a2015,adult,PAM,4,pDC
70.9,285,402,NA,TNFa-IL6-IL12-IFNa-,a2015,adult,PAM,4,pDC
0,0,246,0,TNFa+IL6+IL12+IFNa+,a2016,adult,PAM,4,pDC
0,0,246,0,TNFa+IL6+IL12+IFNa-,a2016,adult,PAM,4,pDC
0,0,246,0,TNFa+IL6+IL12-IFNa+,a2016,adult,PAM,4,pDC
0,0,246,0,TNFa+IL6+IL12-IFNa-,a2016,adult,PAM,4,pDC
0,0,246,0,TNFa+IL6-IL12+IFNa+,a2016,adult,PAM,4,pDC
1.63,4,246,7.034736842,TNFa+IL6-IL12+IFNa-,a2016,adult,PAM,4,pDC
0.41,1,246,1.769473684,TNFa+IL6-IL12-IFNa+,a2016,adult,PAM,4,pDC
1.63,4,246,7.034736842,TNFa+IL6-IL12-IFNa-,a2016,adult,PAM,4,pDC
0,0,246,0,TNFa-IL6+IL12+IFNa+,a2016,adult,PAM,4,pDC
0,0,246,0,TNFa-IL6+IL12+IFNa-,a2016,adult,PAM,4,pDC
0,0,246,0,TNFa-IL6+IL12-IFNa+,a2016,adult,PAM,4,pDC
0,0,246,0,TNFa-IL6+IL12-IFNa-,a2016,adult,PAM,4,pDC
3.66,9,246,15.79578947,TNFa-IL6-IL12+IFNa+,a2016,adult,PAM,4,pDC
15.04,37,246,64.90947368,TNFa-IL6-IL12+IFNa-,a2016,adult,PAM,4,pDC
0.81,2,246,3.495789474,TNFa-IL6-IL12-IFNa+,a2016,adult,PAM,4,pDC
76.82,189,246,NA,TNFa-IL6-IL12-IFNa-,a2016,adult,PAM,4,pDC
0,0,1379,0,TNFa+IL6+IL12+IFNa+,a2017,adult,PAM,4,pDC
0,0,1379,0,TNFa+IL6+IL12+IFNa-,a2017,adult,PAM,4,pDC
0.07,1,1379,0.290753012,TNFa+IL6+IL12-IFNa+,a2017,adult,PAM,4,pDC
0.07,1,1379,0.290753012,TNFa+IL6+IL12-IFNa-,a2017,adult,PAM,4,pDC
0,0,1379,0,TNFa+IL6-IL12+IFNa+,a2017,adult,PAM,4,pDC
0.15,2,1379,0.623042169,TNFa+IL6-IL12+IFNa-,a2017,adult,PAM,4,pDC
0.36,5,1379,1.495301205,TNFa+IL6-IL12-IFNa+,a2017,adult,PAM,4,pDC
1.81,25,1379,7.518042169,TNFa+IL6-IL12-IFNa-,a2017,adult,PAM,4,pDC
0,0,1379,0,TNFa-IL6+IL12+IFNa+,a2017,adult,PAM,4,pDC
0.15,2,1379,0.623042169,TNFa-IL6+IL12+IFNa-,a2017,adult,PAM,4,pDC
0,0,1379,0,TNFa-IL6+IL12-IFNa+,a2017,adult,PAM,4,pDC
0.73,10,1379,3.032138554,TNFa-IL6+IL12-IFNa-,a2017,adult,PAM,4,pDC
1.6,22,1379,6.645783133,TNFa-IL6-IL12+IFNa+,a2017,adult,PAM,4,pDC
13.56,187,1379,56.32301205,TNFa-IL6-IL12+IFNa-,a2017,adult,PAM,4,pDC
5.58,77,1379,23.17716867,TNFa-IL6-IL12-IFNa+,a2017,adult,PAM,4,pDC
75.92,1047,1379,NA,TNFa-IL6-IL12-IFNa-,a2017,adult,PAM,4,pDC
0,0,692,0,TNFa+IL6+IL12+IFNa+,a2020,adult,PAM,4,pDC
0,0,692,0,TNFa+IL6+IL12+IFNa-,a2020,adult,PAM,4,pDC
0,0,692,0,TNFa+IL6+IL12-IFNa+,a2020,adult,PAM,4,pDC
0,0,692,0,TNFa+IL6+IL12-IFNa-,a2020,adult,PAM,4,pDC
0,0,692,0,TNFa+IL6-IL12+IFNa+,a2020,adult,PAM,4,pDC
0.58,4,692,1.911238095,TNFa+IL6-IL12+IFNa-,a2020,adult,PAM,4,pDC
0.14,1,692,0.461333333,TNFa+IL6-IL12-IFNa+,a2020,adult,PAM,4,pDC
1.3,9,692,4.283809524,TNFa+IL6-IL12-IFNa-,a2020,adult,PAM,4,pDC
0.14,1,692,0.461333333,TNFa-IL6+IL12+IFNa+,a2020,adult,PAM,4,pDC
0.72,5,692,2.372571429,TNFa-IL6+IL12+IFNa-,a2020,adult,PAM,4,pDC
0.14,1,692,0.461333333,TNFa-IL6+IL12-IFNa+,a2020,adult,PAM,4,pDC
1.01,7,692,3.328190476,TNFa-IL6+IL12-IFNa-,a2020,adult,PAM,4,pDC
2.75,19,692,9.061904762,TNFa-IL6-IL12+IFNa+,a2020,adult,PAM,4,pDC
21.39,148,692,70.48514286,TNFa-IL6-IL12+IFNa-,a2020,adult,PAM,4,pDC
2.17,15,692,7.150666667,TNFa-IL6-IL12-IFNa+,a2020,adult,PAM,4,pDC
69.66,482,692,NA,TNFa-IL6-IL12-IFNa-,a2020,adult,PAM,4,pDC
0,0,305,0,TNFa+IL6+IL12+IFNa+,a2021,adult,PAM,4,pDC
0,0,305,0,TNFa+IL6+IL12+IFNa-,a2021,adult,PAM,4,pDC
0,0,305,0,TNFa+IL6+IL12-IFNa+,a2021,adult,PAM,4,pDC
0,0,305,0,TNFa+IL6+IL12-IFNa-,a2021,adult,PAM,4,pDC
0,0,305,0,TNFa+IL6-IL12+IFNa+,a2021,adult,PAM,4,pDC
0,0,305,0,TNFa+IL6-IL12+IFNa-,a2021,adult,PAM,4,pDC
0,0,305,0,TNFa+IL6-IL12-IFNa+,a2021,adult,PAM,4,pDC
1.97,6,305,12.51770833,TNFa+IL6-IL12-IFNa-,a2021,adult,PAM,4,pDC
0,0,305,0,TNFa-IL6+IL12+IFNa+,a2021,adult,PAM,4,pDC
0,0,305,0,TNFa-IL6+IL12+IFNa-,a2021,adult,PAM,4,pDC
0,0,305,0,TNFa-IL6+IL12-IFNa+,a2021,adult,PAM,4,pDC
0.33,1,305,2.096875,TNFa-IL6+IL12-IFNa-,a2021,adult,PAM,4,pDC
0,0,305,0,TNFa-IL6-IL12+IFNa+,a2021,adult,PAM,4,pDC
12.46,38,305,79.17291667,TNFa-IL6-IL12+IFNa-,a2021,adult,PAM,4,pDC
0.98,3,305,6.227083333,TNFa-IL6-IL12-IFNa+,a2021,adult,PAM,4,pDC
84.26,257,305,NA,TNFa-IL6-IL12-IFNa-,a2021,adult,PAM,4,pDC
0,0,609,0,TNFa+IL6+IL12+IFNa+,a2023,adult,PAM,4,pDC
0,0,609,0,TNFa+IL6+IL12+IFNa-,a2023,adult,PAM,4,pDC
0,0,609,0,TNFa+IL6+IL12-IFNa+,a2023,adult,PAM,4,pDC
0,0,609,0,TNFa+IL6+IL12-IFNa-,a2023,adult,PAM,4,pDC
0,0,609,0,TNFa+IL6-IL12+IFNa+,a2023,adult,PAM,4,pDC
0.33,2,609,1.633902439,TNFa+IL6-IL12+IFNa-,a2023,adult,PAM,4,pDC
0,0,609,0,TNFa+IL6-IL12-IFNa+,a2023,adult,PAM,4,pDC
2.79,17,609,13.81390244,TNFa+IL6-IL12-IFNa-,a2023,adult,PAM,4,pDC
0,0,609,0,TNFa-IL6+IL12+IFNa+,a2023,adult,PAM,4,pDC
0.16,1,609,0.792195122,TNFa-IL6+IL12+IFNa-,a2023,adult,PAM,4,pDC
0.16,1,609,0.792195122,TNFa-IL6+IL12-IFNa+,a2023,adult,PAM,4,pDC
0.66,4,609,3.267804878,TNFa-IL6+IL12-IFNa-,a2023,adult,PAM,4,pDC
0.16,1,609,0.792195122,TNFa-IL6-IL12+IFNa+,a2023,adult,PAM,4,pDC
14.45,88,609,71.54512195,TNFa-IL6-IL12+IFNa-,a2023,adult,PAM,4,pDC
1.48,9,609,7.327804878,TNFa-IL6-IL12-IFNa+,a2023,adult,PAM,4,pDC
79.81,486,609,NA,TNFa-IL6-IL12-IFNa-,a2023,adult,PAM,4,pDC
0,0,677,0,TNFa+IL6+IL12+IFNa+,a2024,adult,PAM,4,pDC
0,0,677,0,TNFa+IL6+IL12+IFNa-,a2024,adult,PAM,4,pDC
0,0,677,0,TNFa+IL6+IL12-IFNa+,a2024,adult,PAM,4,pDC
0,0,677,0,TNFa+IL6+IL12-IFNa-,a2024,adult,PAM,4,pDC
0,0,677,0,TNFa+IL6-IL12+IFNa+,a2024,adult,PAM,4,pDC
0.44,3,677,1.446019417,TNFa+IL6-IL12+IFNa-,a2024,adult,PAM,4,pDC
0,0,677,0,TNFa+IL6-IL12-IFNa+,a2024,adult,PAM,4,pDC
3.99,27,677,13.11276699,TNFa+IL6-IL12-IFNa-,a2024,adult,PAM,4,pDC
0,0,677,0,TNFa-IL6+IL12+IFNa+,a2024,adult,PAM,4,pDC
0.3,2,677,0.98592233,TNFa-IL6+IL12+IFNa-,a2024,adult,PAM,4,pDC
0,0,677,0,TNFa-IL6+IL12-IFNa+,a2024,adult,PAM,4,pDC
0.3,2,677,0.98592233,TNFa-IL6+IL12-IFNa-,a2024,adult,PAM,4,pDC
0.3,2,677,0.98592233,TNFa-IL6-IL12+IFNa+,a2024,adult,PAM,4,pDC
23.49,159,677,77.19771845,TNFa-IL6-IL12+IFNa-,a2024,adult,PAM,4,pDC
1.62,11,677,5.323980583,TNFa-IL6-IL12-IFNa+,a2024,adult,PAM,4,pDC
69.56,471,677,NA,TNFa-IL6-IL12-IFNa-,a2024,adult,PAM,4,pDC
0,0,459,0,TNFa+IL6+IL12+IFNa+,a2025,adult,PAM,4,pDC
0,0,459,0,TNFa+IL6+IL12+IFNa-,a2025,adult,PAM,4,pDC
0,0,459,0,TNFa+IL6+IL12-IFNa+,a2025,adult,PAM,4,pDC
0,0,459,0,TNFa+IL6+IL12-IFNa-,a2025,adult,PAM,4,pDC
0,0,459,0,TNFa+IL6-IL12+IFNa+,a2025,adult,PAM,4,pDC
0.22,1,459,0.5049,TNFa+IL6-IL12+IFNa-,a2025,adult,PAM,4,pDC
0,0,459,0,TNFa+IL6-IL12-IFNa+,a2025,adult,PAM,4,pDC
0.44,2,459,1.0098,TNFa+IL6-IL12-IFNa-,a2025,adult,PAM,4,pDC
0,0,459,0,TNFa-IL6+IL12+IFNa+,a2025,adult,PAM,4,pDC
0,0,459,0,TNFa-IL6+IL12+IFNa-,a2025,adult,PAM,4,pDC
0,0,459,0,TNFa-IL6+IL12-IFNa+,a2025,adult,PAM,4,pDC
0.65,3,459,1.49175,TNFa-IL6+IL12-IFNa-,a2025,adult,PAM,4,pDC
0.87,4,459,1.99665,TNFa-IL6-IL12+IFNa+,a2025,adult,PAM,4,pDC
40.31,185,459,92.51145,TNFa-IL6-IL12+IFNa-,a2025,adult,PAM,4,pDC
1.09,5,459,2.50155,TNFa-IL6-IL12-IFNa+,a2025,adult,PAM,4,pDC
56.42,259,459,NA,TNFa-IL6-IL12-IFNa-,a2025,adult,PAM,4,pDC
0,0,582,0,TNFa+IL6+IL12+IFNa+,a2028,adult,PAM,4,pDC
0,0,582,0,TNFa+IL6+IL12+IFNa-,a2028,adult,PAM,4,pDC
0,0,582,0,TNFa+IL6+IL12-IFNa+,a2028,adult,PAM,4,pDC
0,0,582,0,TNFa+IL6+IL12-IFNa-,a2028,adult,PAM,4,pDC
0.17,1,582,0.933396226,TNFa+IL6-IL12+IFNa+,a2028,adult,PAM,4,pDC
0.52,3,582,2.85509434,TNFa+IL6-IL12+IFNa-,a2028,adult,PAM,4,pDC
0,0,582,0,TNFa+IL6-IL12-IFNa+,a2028,adult,PAM,4,pDC
0.34,2,582,1.866792453,TNFa+IL6-IL12-IFNa-,a2028,adult,PAM,4,pDC
0,0,582,0,TNFa-IL6+IL12+IFNa+,a2028,adult,PAM,4,pDC
0,0,582,0,TNFa-IL6+IL12+IFNa-,a2028,adult,PAM,4,pDC
0.17,1,582,0.933396226,TNFa-IL6+IL12-IFNa+,a2028,adult,PAM,4,pDC
0.52,3,582,2.85509434,TNFa-IL6+IL12-IFNa-,a2028,adult,PAM,4,pDC
1.37,8,582,7.522075472,TNFa-IL6-IL12+IFNa+,a2028,adult,PAM,4,pDC
13.92,81,582,76.42867925,TNFa-IL6-IL12+IFNa-,a2028,adult,PAM,4,pDC
1.2,7,582,6.588679245,TNFa-IL6-IL12-IFNa+,a2028,adult,PAM,4,pDC
81.79,476,582,NA,TNFa-IL6-IL12-IFNa-,a2028,adult,PAM,4,pDC
0,0,374,0,TNFa+IL6+IL12+IFNa+,a2031,adult,PAM,4,pDC
0,0,374,0,TNFa+IL6+IL12+IFNa-,a2031,adult,PAM,4,pDC
0,0,374,0,TNFa+IL6+IL12-IFNa+,a2031,adult,PAM,4,pDC
0.27,1,374,2.10375,TNFa+IL6+IL12-IFNa-,a2031,adult,PAM,4,pDC
0,0,374,0,TNFa+IL6-IL12+IFNa+,a2031,adult,PAM,4,pDC
0.53,2,374,4.129583333,TNFa+IL6-IL12+IFNa-,a2031,adult,PAM,4,pDC
0,0,374,0,TNFa+IL6-IL12-IFNa+,a2031,adult,PAM,4,pDC
2.14,8,374,16.67416667,TNFa+IL6-IL12-IFNa-,a2031,adult,PAM,4,pDC
0,0,374,0,TNFa-IL6+IL12+IFNa+,a2031,adult,PAM,4,pDC
0,0,374,0,TNFa-IL6+IL12+IFNa-,a2031,adult,PAM,4,pDC
0,0,374,0,TNFa-IL6+IL12-IFNa+,a2031,adult,PAM,4,pDC
1.07,4,374,8.337083333,TNFa-IL6+IL12-IFNa-,a2031,adult,PAM,4,pDC
0,0,374,0,TNFa-IL6-IL12+IFNa+,a2031,adult,PAM,4,pDC
8.56,32,374,66.69666667,TNFa-IL6-IL12+IFNa-,a2031,adult,PAM,4,pDC
0.27,1,374,2.10375,TNFa-IL6-IL12-IFNa+,a2031,adult,PAM,4,pDC
87.16,326,374,NA,TNFa-IL6-IL12-IFNa-,a2031,adult,PAM,4,pDC
0,0,359,0,TNFa+IL6+IL12+IFNa+,a2034,adult,PAM,4,pDC
0,0,359,0,TNFa+IL6+IL12+IFNa-,a2034,adult,PAM,4,pDC
0,0,359,0,TNFa+IL6+IL12-IFNa+,a2034,adult,PAM,4,pDC
0,0,359,0,TNFa+IL6+IL12-IFNa-,a2034,adult,PAM,4,pDC
0,0,359,0,TNFa+IL6-IL12+IFNa+,a2034,adult,PAM,4,pDC
0.28,1,359,1.415774648,TNFa+IL6-IL12+IFNa-,a2034,adult,PAM,4,pDC
0,0,359,0,TNFa+IL6-IL12-IFNa+,a2034,adult,PAM,4,pDC
0.84,3,359,4.247323944,TNFa+IL6-IL12-IFNa-,a2034,adult,PAM,4,pDC
0,0,359,0,TNFa-IL6+IL12+IFNa+,a2034,adult,PAM,4,pDC
0,0,359,0,TNFa-IL6+IL12+IFNa-,a2034,adult,PAM,4,pDC
0,0,359,0,TNFa-IL6+IL12-IFNa+,a2034,adult,PAM,4,pDC
0.56,2,359,2.831549296,TNFa-IL6+IL12-IFNa-,a2034,adult,PAM,4,pDC
0.28,1,359,1.415774648,TNFa-IL6-IL12+IFNa+,a2034,adult,PAM,4,pDC
16.99,61,359,85.9071831,TNFa-IL6-IL12+IFNa-,a2034,adult,PAM,4,pDC
0.84,3,359,4.247323944,TNFa-IL6-IL12-IFNa+,a2034,adult,PAM,4,pDC
80.21,288,359,NA,TNFa-IL6-IL12-IFNa-,a2034,adult,PAM,4,pDC
0,0,475,0,TNFa+IL6+IL12+IFNa+,a2035,adult,PAM,4,pDC
0.21,1,475,1.061170213,TNFa+IL6+IL12+IFNa-,a2035,adult,PAM,4,pDC
0,0,475,0,TNFa+IL6+IL12-IFNa+,a2035,adult,PAM,4,pDC
0,0,475,0,TNFa+IL6+IL12-IFNa-,a2035,adult,PAM,4,pDC
0,0,475,0,TNFa+IL6-IL12+IFNa+,a2035,adult,PAM,4,pDC
0,0,475,0,TNFa+IL6-IL12+IFNa-,a2035,adult,PAM,4,pDC
0,0,475,0,TNFa+IL6-IL12-IFNa+,a2035,adult,PAM,4,pDC
1.47,7,475,7.428191489,TNFa+IL6-IL12-IFNa-,a2035,adult,PAM,4,pDC
0,0,475,0,TNFa-IL6+IL12+IFNa+,a2035,adult,PAM,4,pDC
0.21,1,475,1.061170213,TNFa-IL6+IL12+IFNa-,a2035,adult,PAM,4,pDC
0,0,475,0,TNFa-IL6+IL12-IFNa+,a2035,adult,PAM,4,pDC
0.42,2,475,2.122340426,TNFa-IL6+IL12-IFNa-,a2035,adult,PAM,4,pDC
0.21,1,475,1.061170213,TNFa-IL6-IL12+IFNa+,a2035,adult,PAM,4,pDC
17.26,82,475,87.21808511,TNFa-IL6-IL12+IFNa-,a2035,adult,PAM,4,pDC
0,0,475,0,TNFa-IL6-IL12-IFNa+,a2035,adult,PAM,4,pDC
80.22,381,475,NA,TNFa-IL6-IL12-IFNa-,a2035,adult,PAM,4,pDC
0,0,402,0,TNFa+IL6+IL12+IFNa+,a2036,adult,PAM,4,pDC
0,0,402,0,TNFa+IL6+IL12+IFNa-,a2036,adult,PAM,4,pDC
0,0,402,0,TNFa+IL6+IL12-IFNa+,a2036,adult,PAM,4,pDC
0,0,402,0,TNFa+IL6+IL12-IFNa-,a2036,adult,PAM,4,pDC
0,0,402,0,TNFa+IL6-IL12+IFNa+,a2036,adult,PAM,4,pDC
0,0,402,0,TNFa+IL6-IL12+IFNa-,a2036,adult,PAM,4,pDC
0,0,402,0,TNFa+IL6-IL12-IFNa+,a2036,adult,PAM,4,pDC
1.49,6,402,7.679230769,TNFa+IL6-IL12-IFNa-,a2036,adult,PAM,4,pDC
0,0,402,0,TNFa-IL6+IL12+IFNa+,a2036,adult,PAM,4,pDC
0.25,1,402,1.288461538,TNFa-IL6+IL12+IFNa-,a2036,adult,PAM,4,pDC
0.25,1,402,1.288461538,TNFa-IL6+IL12-IFNa+,a2036,adult,PAM,4,pDC
1.74,7,402,8.967692308,TNFa-IL6+IL12-IFNa-,a2036,adult,PAM,4,pDC
1.99,8,402,10.25615385,TNFa-IL6-IL12+IFNa+,a2036,adult,PAM,4,pDC
8.71,35,402,44.89,TNFa-IL6-IL12+IFNa-,a2036,adult,PAM,4,pDC
4.98,20,402,25.66615385,TNFa-IL6-IL12-IFNa+,a2036,adult,PAM,4,pDC
80.59,324,402,NA,TNFa-IL6-IL12-IFNa-,a2036,adult,PAM,4,pDC
0,0,407,0,TNFa+IL6+IL12+IFNa+,a2037,adult,PAM,4,pDC
0,0,407,0,TNFa+IL6+IL12+IFNa-,a2037,adult,PAM,4,pDC
0,0,407,0,TNFa+IL6+IL12-IFNa+,a2037,adult,PAM,4,pDC
0.25,1,407,1.0175,TNFa+IL6+IL12-IFNa-,a2037,adult,PAM,4,pDC
0,0,407,0,TNFa+IL6-IL12+IFNa+,a2037,adult,PAM,4,pDC
0.49,2,407,1.9943,TNFa+IL6-IL12+IFNa-,a2037,adult,PAM,4,pDC
0,0,407,0,TNFa+IL6-IL12-IFNa+,a2037,adult,PAM,4,pDC
0.49,2,407,1.9943,TNFa+IL6-IL12-IFNa-,a2037,adult,PAM,4,pDC
0,0,407,0,TNFa-IL6+IL12+IFNa+,a2037,adult,PAM,4,pDC
0.25,1,407,1.0175,TNFa-IL6+IL12+IFNa-,a2037,adult,PAM,4,pDC
0,0,407,0,TNFa-IL6+IL12-IFNa+,a2037,adult,PAM,4,pDC
1.72,7,407,7.0004,TNFa-IL6+IL12-IFNa-,a2037,adult,PAM,4,pDC
1.47,6,407,5.9829,TNFa-IL6-IL12+IFNa+,a2037,adult,PAM,4,pDC
14.99,61,407,61.0093,TNFa-IL6-IL12+IFNa-,a2037,adult,PAM,4,pDC
4.91,20,407,19.9837,TNFa-IL6-IL12-IFNa+,a2037,adult,PAM,4,pDC
75.43,307,407,NA,TNFa-IL6-IL12-IFNa-,a2037,adult,PAM,4,pDC
0,0,497,0,TNFa+IL6+IL12+IFNa+,n1031,neonate,PAM,4,pDC
0,0,497,0,TNFa+IL6+IL12+IFNa-,n1031,neonate,PAM,4,pDC
0,0,497,0,TNFa+IL6+IL12-IFNa+,n1031,neonate,PAM,4,pDC
0,0,497,0,TNFa+IL6+IL12-IFNa-,n1031,neonate,PAM,4,pDC
0,0,497,0,TNFa+IL6-IL12+IFNa+,n1031,neonate,PAM,4,pDC
0,0,497,0,TNFa+IL6-IL12+IFNa-,n1031,neonate,PAM,4,pDC
0,0,497,0,TNFa+IL6-IL12-IFNa+,n1031,neonate,PAM,4,pDC
0.4,2,497,2.8,TNFa+IL6-IL12-IFNa-,n1031,neonate,PAM,4,pDC
0,0,497,0,TNFa-IL6+IL12+IFNa+,n1031,neonate,PAM,4,pDC
0.6,3,497,4.2,TNFa-IL6+IL12+IFNa-,n1031,neonate,PAM,4,pDC
0.4,2,497,2.8,TNFa-IL6+IL12-IFNa+,n1031,neonate,PAM,4,pDC
0.6,3,497,4.2,TNFa-IL6+IL12-IFNa-,n1031,neonate,PAM,4,pDC
0.2,1,497,1.4,TNFa-IL6-IL12+IFNa+,n1031,neonate,PAM,4,pDC
10.06,50,497,70.42,TNFa-IL6-IL12+IFNa-,n1031,neonate,PAM,4,pDC
2.01,10,497,14.07,TNFa-IL6-IL12-IFNa+,n1031,neonate,PAM,4,pDC
85.73,426,497,NA,TNFa-IL6-IL12-IFNa-,n1031,neonate,PAM,4,pDC
0,0,370,0,TNFa+IL6+IL12+IFNa+,n1032,neonate,PAM,4,pDC
0,0,370,0,TNFa+IL6+IL12+IFNa-,n1032,neonate,PAM,4,pDC
0,0,370,0,TNFa+IL6+IL12-IFNa+,n1032,neonate,PAM,4,pDC
0,0,370,0,TNFa+IL6+IL12-IFNa-,n1032,neonate,PAM,4,pDC
0,0,370,0,TNFa+IL6-IL12+IFNa+,n1032,neonate,PAM,4,pDC
0,0,370,0,TNFa+IL6-IL12+IFNa-,n1032,neonate,PAM,4,pDC
0,0,370,0,TNFa+IL6-IL12-IFNa+,n1032,neonate,PAM,4,pDC
1.62,6,370,54.49090909,TNFa+IL6-IL12-IFNa-,n1032,neonate,PAM,4,pDC
0,0,370,0,TNFa-IL6+IL12+IFNa+,n1032,neonate,PAM,4,pDC
0,0,370,0,TNFa-IL6+IL12+IFNa-,n1032,neonate,PAM,4,pDC
0,0,370,0,TNFa-IL6+IL12-IFNa+,n1032,neonate,PAM,4,pDC
0,0,370,0,TNFa-IL6+IL12-IFNa-,n1032,neonate,PAM,4,pDC
0,0,370,0,TNFa-IL6-IL12+IFNa+,n1032,neonate,PAM,4,pDC
0.27,1,370,9.081818182,TNFa-IL6-IL12+IFNa-,n1032,neonate,PAM,4,pDC
1.08,4,370,36.32727273,TNFa-IL6-IL12-IFNa+,n1032,neonate,PAM,4,pDC
97.03,359,370,NA,TNFa-IL6-IL12-IFNa-,n1032,neonate,PAM,4,pDC
0,0,1021,0,TNFa+IL6+IL12+IFNa+,n1033,neonate,PAM,4,pDC
0,0,1021,0,TNFa+IL6+IL12+IFNa-,n1033,neonate,PAM,4,pDC
0,0,1021,0,TNFa+IL6+IL12-IFNa+,n1033,neonate,PAM,4,pDC
0,0,1021,0,TNFa+IL6+IL12-IFNa-,n1033,neonate,PAM,4,pDC
0,0,1021,0,TNFa+IL6-IL12+IFNa+,n1033,neonate,PAM,4,pDC
0.29,3,1021,1.721453488,TNFa+IL6-IL12+IFNa-,n1033,neonate,PAM,4,pDC
0.29,3,1021,1.721453488,TNFa+IL6-IL12-IFNa+,n1033,neonate,PAM,4,pDC
1.57,16,1021,9.319593023,TNFa+IL6-IL12-IFNa-,n1033,neonate,PAM,4,pDC
0,0,1021,0,TNFa-IL6+IL12+IFNa+,n1033,neonate,PAM,4,pDC
0.49,5,1021,2.908662791,TNFa-IL6+IL12+IFNa-,n1033,neonate,PAM,4,pDC
0.1,1,1021,0.593604651,TNFa-IL6+IL12-IFNa+,n1033,neonate,PAM,4,pDC
1.96,20,1021,11.63465116,TNFa-IL6+IL12-IFNa-,n1033,neonate,PAM,4,pDC
0.29,3,1021,1.721453488,TNFa-IL6-IL12+IFNa+,n1033,neonate,PAM,4,pDC
10.09,103,1021,59.8947093,TNFa-IL6-IL12+IFNa-,n1033,neonate,PAM,4,pDC
1.76,18,1021,10.44744186,TNFa-IL6-IL12-IFNa+,n1033,neonate,PAM,4,pDC
83.16,849,1021,NA,TNFa-IL6-IL12-IFNa-,n1033,neonate,PAM,4,pDC
0,0,432,0,TNFa+IL6+IL12+IFNa+,n1034,neonate,PAM,4,pDC
0.23,1,432,1.182857143,TNFa+IL6+IL12+IFNa-,n1034,neonate,PAM,4,pDC
0,0,432,0,TNFa+IL6+IL12-IFNa+,n1034,neonate,PAM,4,pDC
1.39,6,432,7.148571429,TNFa+IL6+IL12-IFNa-,n1034,neonate,PAM,4,pDC
0,0,432,0,TNFa+IL6-IL12+IFNa+,n1034,neonate,PAM,4,pDC
0.69,3,432,3.548571429,TNFa+IL6-IL12+IFNa-,n1034,neonate,PAM,4,pDC
0.23,1,432,1.182857143,TNFa+IL6-IL12-IFNa+,n1034,neonate,PAM,4,pDC
0.23,1,432,1.182857143,TNFa+IL6-IL12-IFNa-,n1034,neonate,PAM,4,pDC
0,0,432,0,TNFa-IL6+IL12+IFNa+,n1034,neonate,PAM,4,pDC
0,0,432,0,TNFa-IL6+IL12+IFNa-,n1034,neonate,PAM,4,pDC
0,0,432,0,TNFa-IL6+IL12-IFNa+,n1034,neonate,PAM,4,pDC
0,0,432,0,TNFa-IL6+IL12-IFNa-,n1034,neonate,PAM,4,pDC
0,0,432,0,TNFa-IL6-IL12+IFNa+,n1034,neonate,PAM,4,pDC
16.67,72,432,85.73142857,TNFa-IL6-IL12+IFNa-,n1034,neonate,PAM,4,pDC
0,0,432,0,TNFa-IL6-IL12-IFNa+,n1034,neonate,PAM,4,pDC
80.56,348,432,NA,TNFa-IL6-IL12-IFNa-,n1034,neonate,PAM,4,pDC
0,0,384,0,TNFa+IL6+IL12+IFNa+,n1035,neonate,PAM,4,pDC
0,0,384,0,TNFa+IL6+IL12+IFNa-,n1035,neonate,PAM,4,pDC
0,0,384,0,TNFa+IL6+IL12-IFNa+,n1035,neonate,PAM,4,pDC
0,0,384,0,TNFa+IL6+IL12-IFNa-,n1035,neonate,PAM,4,pDC
0.52,2,384,3.072,TNFa+IL6-IL12+IFNa+,n1035,neonate,PAM,4,pDC
0.26,1,384,1.536,TNFa+IL6-IL12+IFNa-,n1035,neonate,PAM,4,pDC
0,0,384,0,TNFa+IL6-IL12-IFNa+,n1035,neonate,PAM,4,pDC
0.52,2,384,3.072,TNFa+IL6-IL12-IFNa-,n1035,neonate,PAM,4,pDC
0,0,384,0,TNFa-IL6+IL12+IFNa+,n1035,neonate,PAM,4,pDC
0.26,1,384,1.536,TNFa-IL6+IL12+IFNa-,n1035,neonate,PAM,4,pDC
0,0,384,0,TNFa-IL6+IL12-IFNa+,n1035,neonate,PAM,4,pDC
0,0,384,0,TNFa-IL6+IL12-IFNa-,n1035,neonate,PAM,4,pDC
0.52,2,384,3.072,TNFa-IL6-IL12+IFNa+,n1035,neonate,PAM,4,pDC
12.24,47,384,72.31015385,TNFa-IL6-IL12+IFNa-,n1035,neonate,PAM,4,pDC
2.6,10,384,15.36,TNFa-IL6-IL12-IFNa+,n1035,neonate,PAM,4,pDC
83.08,319,384,NA,TNFa-IL6-IL12-IFNa-,n1035,neonate,PAM,4,pDC
0,0,913,0,TNFa+IL6+IL12+IFNa+,n1036,neonate,PAM,4,pDC
0,0,913,0,TNFa+IL6+IL12+IFNa-,n1036,neonate,PAM,4,pDC
0,0,913,0,TNFa+IL6+IL12-IFNa+,n1036,neonate,PAM,4,pDC
